463213.6926	221353.4112	846.042551
463218.222	221354.3398	846.042529
463221.9361	221355.0973	846.042511
463227.2172	221356.168	846.042483
463230.1812	221356.7659	846.042468
463236.196	221357.9718	846.042431
463238.4282	221358.4171	846.042417
463245.1594	221359.7526	846.042375
463246.6767	221360.0521	846.042365
463254.1743	221361.6102	846.04236
463254.9176	221361.7639	846.042312
463262.4758	221363.3603	846.042263
463263.1557	221363.5032	846.042258
463263.2221	221363.5171	846.042258
463271.3955	221365.225	846.042205
463272.2565	221365.404	846.042199
463279.6371	221366.9303	846.042153
463281.2752	221367.2674	846.042145
463287.8802	221368.6199	846.042111
463290.2994	221369.139	846.042383
463296.1161	221370.3809	846.042068
463299.3774	221371.091	846.042051
463304.3494	221372.1681	846.042025
463308.463	221373.0544	846.042003
463312.5845	221373.9379	846.041981
463317.5318	221374.9927	846.041956
463320.8213	221375.6907	846.041938
463326.5846	221376.9071	846.041908
463329.0597	221377.4269	846.041895
463335.6745	221378.8769	846.041955
463337.2915	221379.2296	846.041849
463344.7984	221380.8975	846.041806
463345.5208	221381.0572	846.041802
463352.2463	221382.5376	846.041763
463353.7518	221382.8674	846.041754
463353.9118	221382.9024	846.041753
463361.9845	221384.6606	846.041706
463363.0085	221384.8825	846.0417
463370.2189	221386.4373	846.041657
463372.1228	221386.8887	846.042153
463378.4367	221388.3801	846.041606
463381.3797	221389.1082	846.041589
463386.6461	221390.4068	846.041558
463390.6844	221391.399	846.041535
463394.8568	221392.4209	846.041511
463399.976	221393.6703	846.041482
463403.0687	221394.4227	846.041464
463409.2548	221395.9225	846.041429
463411.2818	221396.4124	846.041417
463418.5607	221398.2151	846.041417
463419.4906	221398.4448	846.04137
463426.275	221400.1423	846.04133
463427.6976	221400.4954	846.041298
463427.8903	221400.5432	846.041294
463435.9066	221402.5262	846.041098
463437.2028	221402.8458	846.041063
463444.1167	221404.5458	846.040871
463446.5036	221405.1309	846.040827
463452.328	221406.5544	846.040818
463455.8079	221407.4212	846.040993
463460.5359	221408.5957	846.040797
463465.1377	221409.7495	846.040789
463468.7425	221410.651	846.040789
463474.4682	221412.0789	846.040799
463476.95	221412.6963	846.040807
463483.7876	221414.3919	846.040834
463485.1586	221414.731	846.040841
463493.0963	221416.6887	846.040895
463493.3682	221416.7556	846.040897
463495.3388	221417.2508	846.041052
463501.5753	221418.8059	846.040874
463502.4286	221419.0208	846.040868
463509.7812	221420.867	846.040819
463511.7684	221421.3642	846.040805
